userId,todoId,dateKey,deadlineKey,estimatedMinutes,minutes,cumMinutes,pace7d,spi,eacDateKey,eacOverDeadline,completed,hasPlan,planContainsThisTodo,planAllocatedMinutes
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-17,2025-10-16,60,0,60,0,1,2025-11-17,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-18,2025-10-16,60,0,60,0,1,2025-11-18,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-19,2025-10-16,60,0,60,0,1,2025-11-19,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-20,2025-10-16,60,0,60,0,1,2025-11-20,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-21,2025-10-16,60,0,60,0,1,2025-11-21,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-22,2025-10-16,60,0,60,0,1,2025-11-22,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-23,2025-10-16,60,0,60,0,1,2025-11-23,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-24,2025-10-16,60,0,60,0,1,2025-11-24,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-25,2025-10-16,60,0,60,0,1,2025-11-25,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-26,2025-10-16,60,0,60,0,1,2025-11-26,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-27,2025-10-16,60,0,60,0,1,2025-11-27,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-28,2025-10-16,60,0,60,0,1,2025-11-28,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-29,2025-10-16,60,0,60,0,1,2025-11-29,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-11-30,2025-10-16,60,0,60,0,1,2025-11-30,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-01,2025-10-16,60,0,60,0,1,2025-12-01,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-02,2025-10-16,60,0,60,0,1,2025-12-02,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-03,2025-10-16,60,0,60,0,1,2025-12-03,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-04,2025-10-16,60,0,60,0,1,2025-12-04,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-05,2025-10-16,60,0,60,0,1,2025-12-05,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-06,2025-10-16,60,0,60,0,1,2025-12-06,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-07,2025-10-16,60,0,60,0,1,2025-12-07,false,true,false,false,
DgApBqtxpeVE5G5MnIVw9ThpyN93,5NHkI2KZn1oWspLbrLVE,2025-12-08,2025-10-16,60,0,60,0,1,2025-12-08,false,true,false,false,
